"TIME","GEO","AGE","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2014","BE22","Total","NR","Number","1.63",""
"2014","BE23","Total","NR","Number","1.67",""
"2014","BE24","Total","NR","Number","1.71",""
"2014","BE25","Total","NR","Number","1.68",""
"2014","BE3","Total","NR","Number","1.74",""
"2014","BE31","Total","NR","Number","1.71",""
"2014","BE32","Total","NR","Number","1.76",""
"2014","BE33","Total","NR","Number","1.74",""
"2014","BE34","Total","NR","Number","1.83",""
"2014","BE35","Total","NR","Number","1.70",""
"2014","BG","Total","NR","Number","1.53",""
"2014","BG3","Total","NR","Number","1.63",""
"2014","BG31","Total","NR","Number","1.73",""
"2014","BG32","Total","NR","Number","1.44",""
"2014","BG33","Total","NR","Number","1.51",""
"2014","BG34","Total","NR","Number","1.83",""
"2014","BG4","Total","NR","Number","1.45",""
"2014","BG41","Total","NR","Number","1.36",""
"2014","BG42","Total","NR","Number","1.59",""
"2014","CH","Total","NR","Number","1.54",""
"2014","CH0","Total","NR","Number","1.54",""
"2014","CH01","Total","NR","Number","1.55",""
"2014","CH02","Total","NR","Number","1.54",""
"2014","CH03","Total","NR","Number","1.52",""
"2014","CH04","Total","NR","Number","1.55",""
"2014","CH05","Total","NR","Number","1.55",""
"2014","CH06","Total","NR","Number","1.56",""
"2014","CH07","Total","NR","Number","1.41",""
"2014","CY","Total","NR","Number","1.31",""
"2014","CY0","Total","NR","Number","1.31",""
"2014","CY00","Total","NR","Number","1.31",""
"2014","CZ","Total","NR","Number","1.53",""
"2014","CZ0","Total","NR","Number","1.53",""
"2014","CZ01","Total","NR","Number","1.45",""
"2014","CZ02","Total","NR","Number","1.61",""
"2014","CZ03","Total","NR","Number","1.50",""
"2014","CZ04","Total","NR","Number","1.52",""
"2014","CZ05","Total","NR","Number","1.55",""
"2014","CZ06","Total","NR","Number","1.57",""
"2014","CZ07","Total","NR","Number","1.47",""
"2014","CZ08","Total","NR","Number","1.49",""
"2014","DE","Total","NR","Number","1.47",""
"2014","DE1","Total","NR","Number","1.46",""
"2014","DE11","Total","NR","Number","1.47",""
"2014","DE12","Total","NR","Number","1.42",""
"2014","DE13","Total","NR","Number","1.47",""
"2014","DE14","Total","NR","Number","1.50",""
"2014","DE2","Total","NR","Number","1.45",""
"2014","DE21","Total","NR","Number","1.47",""
"2014","DE22","Total","NR","Number","1.44",""
"2014","DE23","Total","NR","Number","1.41",""
"2014","DE24","Total","NR","Number","1.38",""
"2014","DE25","Total","NR","Number","1.44",""
"2014","DE26","Total","NR","Number","1.42",""
"2014","DE27","Total","NR","Number","1.50",""
"2014","DE3","Total","NR","Number","1.46",""
"2014","DE30","Total","NR","Number","1.46",""
"2014","DE4","Total","NR","Number","1.55",""
"2014","DE40","Total","NR","Number","1.55",""
"2014","DE5","Total","NR","Number","1.46",""
"2014","DE50","Total","NR","Number","1.46",""
"2014","DE6","Total","NR","Number","1.41",""
"2014","DE60","Total","NR","Number","1.41",""
"2014","DE7","Total","NR","Number","1.46",""
"2014","DE71","Total","NR","Number","1.48",""
"2014","DE72","Total","NR","Number","1.36",""
"2014","DE73","Total","NR","Number","1.48",""
"2014","DE8","Total","NR","Number","1.49",""
"2014","DE80","Total","NR","Number","1.49",""
"2014","DE9","Total","NR","Number","1.53",""
"2014","DE91","Total","NR","Number","1.47",""
"2014","DE92","Total","NR","Number","1.48",""
"2014","DE93","Total","NR","Number","1.60",""
"2014","DE94","Total","NR","Number","1.57",""
"2014","DEA","Total","NR","Number","1.49",""
"2014","DEA1","Total","NR","Number","1.48",""
"2014","DEA2","Total","NR","Number","1.46",""
"2014","DEA3","Total","NR","Number","1.50",""
"2014","DEA4","Total","NR","Number","1.56",""
"2014","DEA5","Total","NR","Number","1.47",""
"2014","DEB","Total","NR","Number","1.47",""
"2014","DEB1","Total","NR","Number","1.49",""
"2014","DEB2","Total","NR","Number","1.41",""
"2014","DEB3","Total","NR","Number","1.47",""
"2014","DEC","Total","NR","Number","1.36",""
"2014","DEC0","Total","NR","Number","1.36",""
"2014","DED","Total","NR","Number","1.57",""
"2014","DED2","Total","NR","Number","1.62",""
"2014","DED4","Total","NR","Number","1.60",""
"2014","DED5","Total","NR","Number","1.49",""
"2014","DEE","Total","NR","Number","1.50",""
"2014","DEE0","Total","NR","Number","1.50",""
"2014","DEF","Total","NR","Number","1.48",""
"2014","DEF0","Total","NR","Number","1.48",""
"2014","DEG","Total","NR","Number","1.55",""
"2014","DEG0","Total","NR","Number","1.55",""
"2014","DK","Total","NR","Number","1.69",""
"2014","DK0","Total","NR","Number","1.69",""
"2014","DK01","Total","NR","Number","1.63",""
"2014","DK02","Total","NR","Number","1.75",""
"2014","DK03","Total","NR","Number","1.77",""
"2014","DK04","Total","NR","Number","1.74",""
"2014","DK05","Total","NR","Number","1.73",""
"2014","EE","Total","NR","Number","1.54",""
"2014","EE0","Total","NR","Number","1.54",""
"2014","EE00","Total","NR","Number","1.54",""
"2014","EL","Total","NR","Number","1.30",""
"2014","EL3","Total","NR","Number","1.26",""
"2014","EL30","Total","NR","Number","1.26",""
"2014","EL4","Total","NR","Number","1.42",""
"2014","EL41","Total","NR","Number","1.40",""
"2014","EL42","Total","NR","Number","1.39",""
"2014","EL43","Total","NR","Number","1.44",""
"2014","EL5","Total","NR","Number","1.28",""
"2014","EL51","Total","NR","Number","1.35",""
"2014","EL52","Total","NR","Number","1.27",""
"2014","EL53","Total","NR","Number","1.33",""
"2014","EL54","Total","NR","Number","1.26",""
"2014","EL6","Total","NR","Number","1.31",""
"2014","EL61","Total","NR","Number","1.32",""
"2014","EL62","Total","NR","Number","1.43",""
"2014","EL63","Total","NR","Number","1.31",""
"2014","EL64","Total","NR","Number","1.24",""
"2014","EL65","Total","NR","Number","1.33",""
"2014","ES","Total","NR","Number","1.32",""
"2014","ES1","Total","NR","Number","1.06",""
"2014","ES11","Total","NR","Number","1.07",""
"2014","ES12","Total","NR","Number","0.99",""
"2014","ES13","Total","NR","Number","1.15",""
"2014","ES2","Total","NR","Number","1.37",""
"2014","ES21","Total","NR","Number","1.38",""
"2014","ES22","Total","NR","Number","1.44",""
"2014","ES23","Total","NR","Number","1.35",""
"2014","ES24","Total","NR","Number","1.34",""
"2014","ES3","Total","NR","Number","1.35",""
"2014","ES30","Total","NR","Number","1.35",""
"2014","ES4","Total","NR","Number","1.25",""
"2014","ES41","Total","NR","Number","1.17",""
"2014","ES42","Total","NR","Number","1.30",""
"2014","ES43","Total","NR","Number","1.29",""
"2014","ES5","Total","NR","Number","1.35",""
"2014","ES51","Total","NR","Number","1.39",""
"2014","ES52","Total","NR","Number","1.31",""
"2014","ES53","Total","NR","Number","1.24",""
"2014","ES6","Total","NR","Number","1.43",""
"2014","ES61","Total","NR","Number","1.39",""
"2014","ES62","Total","NR","Number","1.56",""
"2014","ES63","Total","NR","Number","1.99",""
"2014","ES64","Total","NR","Number","2.69",""
"2014","ES7","Total","NR","Number","1.04",""
"2014","ES70","Total","NR","Number","1.04",""
"2014","FI","Total","NR","Number","1.71",""
"2014","FI1","Total","NR","Number","1.71",""
"2014","FI19","Total","NR","Number","1.79",""
"2014","FI1B","Total","NR","Number","1.55",""
"2014","FI1C","Total","NR","Number","1.66",""
"2014","FI1D","Total","NR","Number","1.92",""
"2014","FI2","Total","NR","Number","1.78",""
"2014","FI20","Total","NR","Number","1.78",""
"2014","FR","Total","NR","Number","2.00","b"
"2014","FR1","Total","NR","Number","2.04",""
"2014","FR10","Total","NR","Number","2.04",""
"2014","FRB","Total","NR","Number","2.02",""
"2014","FRB0","Total","NR","Number","2.02",""
"2014","FRC","Total","NR","Number","1.94",""
"2014","FRC1","Total","NR","Number","1.91",""
"2014","FRC2","Total","NR","Number","1.98",""
"2014","FRD","Total","NR","Number","1.96",""
"2014","FRD1","Total","NR","Number","1.91",""
"2014","FRD2","Total","NR","Number","2.00",""
"2014","FRE","Total","NR","Number","2.07",""
"2014","FRE1","Total","NR","Number","2.09",""
"2014","FRE2","Total","NR","Number","2.05",""
"2014","FRF","Total","NR","Number","1.85",""
"2014","FRF1","Total","NR","Number","1.86",""
"2014","FRF2","Total","NR","Number","1.93",""
"2014","FRF3","Total","NR","Number","1.80",""
"2014","FRG","Total","NR","Number","2.03",""
"2014","FRG0","Total","NR","Number","2.03",""
"2014","FRH","Total","NR","Number","1.93",""
"2014","FRH0","Total","NR","Number","1.93",""
"2014","FRI","Total","NR","Number","1.81",""
"2014","FRI1","Total","NR","Number","1.79",""
"2014","FRI2","Total","NR","Number","1.80",""
"2014","FRI3","Total","NR","Number","1.87",""
"2014","FRJ","Total","NR","Number","1.87",""
"2014","FRJ1","Total","NR","Number","1.91",""
"2014","FRJ2","Total","NR","Number","1.84",""
"2014","FRK","Total","NR","Number","2.00",""
"2014","FRK1","Total","NR","Number","1.86",""
"2014","FRK2","Total","NR","Number","2.02",""
"2014","FRL","Total","NR","Number","2.06",""
"2014","FRL0","Total","NR","Number","2.06",""
"2014","FRM","Total","NR","Number","1.52",""
"2014","FRM0","Total","NR","Number","1.52",""
"2014","FRY","Total","NR","Number","2.70",""
"2014","FRY1","Total","NR","Number","2.27",""
"2014","FRY2","Total","NR","Number","2.08",""
"2014","FRY3","Total","NR","Number","3.43",""
"2014","FRY4","Total","NR","Number","2.44",""
"2014","FRY5","Total","NR","Number","4.12",""
"2014","HR","Total","NR","Number","1.46",""
"2014","HR0","Total","NR","Number","1.46",""
"2014","HR03","Total","NR","Number","1.44",""
"2014","HR04","Total","NR","Number","1.47",""
"2014","HU","Total","NR","Number","1.44",""
"2014","HU1","Total","NR","Number","1.29",""
"2014","HU11","Total","NR","Number","1.19",""
"2014","HU12","Total","NR","Number","1.47",""
"2014","HU2","Total","NR","Number","1.41",""
"2014","HU21","Total","NR","Number","1.43",""
"2014","HU22","Total","NR","Number","1.33",""
"2014","HU23","Total","NR","Number","1.47",""
"2014","HU3","Total","NR","Number","1.55",""
"2014","HU31","Total","NR","Number","1.65",""
"2014","HU32","Total","NR","Number","1.59",""
"2014","HU33","Total","NR","Number","1.39",""
"2014","IE","Total","NR","Number","1.89",""
"2014","IE0","Total","NR","Number","1.89",""
"2014","IE04","Total","NR","Number","1.94",""
"2014","IE05","Total","NR","Number","1.93",""
"2014","IE06","Total","NR","Number","1.87",""
"2014","IS","Total","NR","Number","1.93",""
"2014","IS0","Total","NR","Number","1.93",""
"2014","IS00","Total","NR","Number","1.93",""
"2014","IT","Total","NR","Number","1.37",""
"2014","ITC","Total","NR","Number","1.43",""
"2014","ITC1","Total","NR","Number","1.40",""
"2014","ITC2","Total","NR","Number","1.54",""
"2014","ITC3","Total","NR","Number","1.33",""
"2014","ITC4","Total","NR","Number","1.46",""
"2014","ITF","Total","NR","Number","1.29",""
"2014","ITF1","Total","NR","Number","1.29",""
"2014","ITF2","Total","NR","Number","1.16",""
"2014","ITF3","Total","NR","Number","1.32",""
"2014","ITF4","Total","NR","Number","1.28",""
"2014","ITF5","Total","NR","Number","1.15",""
"2014","ITF6","Total","NR","Number","1.27",""
"2014","ITG","Total","NR","Number","1.32",""
"2014","ITG1","Total","NR","Number","1.38",""
"2014","ITG2","Total","NR","Number","1.10",""
"2014","ITH","Total","NR","Number","1.43",""
"2014","ITH1","Total","NR","Number","1.74",""
"2014","ITH2","Total","NR","Number","1.54",""
"2014","ITH3","Total","NR","Number","1.41",""
"2014","ITH4","Total","NR","Number","1.38",""
"2014","ITH5","Total","NR","Number","1.42",""
"2014","ITI","Total","NR","Number","1.35",""
"2014","ITI1","Total","NR","Number","1.35",""
"2014","ITI2","Total","NR","Number","1.32",""
"2014","ITI3","Total","NR","Number","1.35",""
"2014","ITI4","Total","NR","Number","1.35",""
"2014","LI","Total","NR","Number","1.59",""
"2014","LI0","Total","NR","Number","1.59",""
"2014","LI00","Total","NR","Number","1.59",""
"2014","LT","Total","NR","Number","1.63",""
"2014","LT0","Total","NR","Number","1.63",""
"2014","LT01","Total","NR","Number","1.48",""
"2014","LT02","Total","NR","Number","1.70",""
"2014","LU","Total","NR","Number","1.50",""
"2014","LU0","Total","NR","Number","1.50",""
"2014","LU00","Total","NR","Number","1.50",""
"2014","LV","Total","NR","Number","1.65",""
"2014","LV0","Total","NR","Number","1.65",""
"2014","LV00","Total","NR","Number","1.65",""
"2014","ME","Total","NR","Number","1.75",""
"2014","ME0","Total","NR","Number","1.75",""
"2014","ME00","Total","NR","Number","1.75",""
"2014","MK","Total","NR","Number","1.52",""
"2014","MK0","Total","NR","Number","1.52",""
"2014","MK00","Total","NR","Number","1.52",""
"2014","MT","Total","NR","Number","1.38",""
"2014","MT0","Total","NR","Number","1.38",""
"2014","MT00","Total","NR","Number","1.38",""
"2014","NL","Total","NR","Number","1.71",""
"2014","NL1","Total","NR","Number","1.72",""
"2014","NL11","Total","NR","Number","1.54",""
"2014","NL12","Total","NR","Number","1.86",""
"2014","NL13","Total","NR","Number","1.85",""
"2014","NL2","Total","NR","Number","1.80",""
"2014","NL21","Total","NR","Number","1.84",""
"2014","NL22","Total","NR","Number","1.76",""
"2014","NL23","Total","NR","Number","1.89",""
"2014","NL3","Total","NR","Number","1.70",""
"2014","NL31","Total","NR","Number","1.76",""
"2014","NL32","Total","NR","Number","1.62",""
"2014","NL33","Total","NR","Number","1.74",""
"2014","NL34","Total","NR","Number","1.89",""
"2014","NL4","Total","NR","Number","1.65",""
"2014","NL41","Total","NR","Number","1.70",""
"2014","NL42","Total","NR","Number","1.51",""
"2014","NO","Total","NR","Number","1.75",""
"2014","NO0","Total","NR","Number","1.75",""
"2014","NO01","Total","NR","Number","1.64",""
"2014","NO02","Total","NR","Number","1.74",""
"2014","NO03","Total","NR","Number","1.78",""
"2014","NO04","Total","NR","Number","1.87",""
"2014","NO05","Total","NR","Number","1.81",""
"2014","NO06","Total","NR","Number","1.79",""
"2014","NO07","Total","NR","Number","1.71",""
"2014","PL","Total","NR","Number","1.32",""
"2014","PL2","Total","NR","Number","1.31",""
"2014","PL21","Total","NR","Number","1.33",""
"2014","PL22","Total","NR","Number","1.29",""
"2014","PL4","Total","NR","Number","1.35",""
"2014","PL41","Total","NR","Number","1.39",""
"2014","PL42","Total","NR","Number","1.27",""
"2014","PL43","Total","NR","Number","1.30",""
"2014","PL5","Total","NR","Number","1.25",""
"2014","PL51","Total","NR","Number","1.26",""
"2014","PL52","Total","NR","Number","1.23",""
"2014","PL6","Total","NR","Number","1.36",""
"2014","PL61","Total","NR","Number","1.31",""
"2014","PL62","Total","NR","Number","1.32",""
"2014","PL63","Total","NR","Number","1.43",""
"2014","PL7","Total","NR","Number","1.26",""
"2014","PL71","Total","NR","Number","1.28",""
"2014","PL72","Total","NR","Number","1.21",""
"2014","PL8","Total","NR","Number","1.27",""
"2014","PL81","Total","NR","Number","1.27",""
"2014","PL82","Total","NR","Number","1.26",""
"2014","PL84","Total","NR","Number","1.29",""
"2014","PL9","Total","NR","Number","1.40",""
"2014","PL91","Total","NR","Number","1.35",""
"2014","PL92","Total","NR","Number","1.41",""
"2014","PT","Total","NR","Number","1.23","e"
"2014","PT1","Total","NR","Number","1.24",""
"2014","PT11","Total","NR","Number","1.09",""
"2014","PT15","Total","NR","Number","1.35",""
"2014","PT16","Total","NR","Number","1.12",""
"2014","PT17","Total","NR","Number","1.50",""
"2014","PT18","Total","NR","Number","1.22",""
"2014","PT2","Total","NR","Number","1.27",""
"2014","PT20","Total","NR","Number","1.27",""
"2014","PT3","Total","NR","Number","0.95",""
"2014","PT30","Total","NR","Number","0.95",""
"2014","RO","Total","NR","Number","1.56","e"
"2014","RO1","Total","NR","Number","1.59",""
"2014","RO11","Total","NR","Number","1.50",""
"2014","RO12","Total","NR","Number","1.70",""
"2014","RO2","Total","NR","Number","1.82",""
"2014","RO21","Total","NR","Number","1.92",""
"2014","RO22","Total","NR","Number","1.67",""
"2014","RO3","Total","NR","Number","1.40",""
"2014","RO31","Total","NR","Number","1.53",""
"2014","RO32","Total","NR","Number","1.22",""
"2014","RO4","Total","NR","Number","1.43",""
"2014","RO41","Total","NR","Number","1.47",""
"2014","RO42","Total","NR","Number","1.39",""
"2014","RS","Total","NR","Number","1.46",""
"2014","RS1","Total","NR","Number",":",""
"2014","RS11","Total","NR","Number",":",""
"2014","RS12","Total","NR","Number",":",""
"2014","RS2","Total","NR","Number",":",""
"2014","RS21","Total","NR","Number",":",""
"2014","RS22","Total","NR","Number",":",""
"2014","SE","Total","NR","Number","1.88",""
"2014","SE1","Total","NR","Number","1.87",""
"2014","SE11","Total","NR","Number","1.84",""
"2014","SE12","Total","NR","Number","1.88",""
"2014","SE2","Total","NR","Number","1.89",""
"2014","SE21","Total","NR","Number","1.99",""
"2014","SE22","Total","NR","Number","1.88",""
"2014","SE23","Total","NR","Number","1.88",""
"2014","SE3","Total","NR","Number","1.87",""
"2014","SE31","Total","NR","Number","1.92",""
"2014","SE32","Total","NR","Number","1.90",""
"2014","SE33","Total","NR","Number","1.79",""
"2014","SI","Total","NR","Number","1.58",""
"2014","SI0","Total","NR","Number","1.58",""
"2014","SI03","Total","NR","Number","1.59",""
"2014","SI04","Total","NR","Number","1.58",""
"2014","SK","Total","NR","Number","1.37",""
"2014","SK0","Total","NR","Number","1.37",""
"2014","SK01","Total","NR","Number","1.48",""
"2014","SK02","Total","NR","Number","1.22",""
"2014","SK03","Total","NR","Number","1.29",""
"2014","SK04","Total","NR","Number","1.49",""
"2014","TR","Total","NR","Number","2.17",""
"2014","TR1","Total","NR","Number","1.87",""
"2014","TR10","Total","NR","Number","1.87",""
"2014","TR2","Total","NR","Number","1.68",""
"2014","TR21","Total","NR","Number","1.70",""
"2014","TR22","Total","NR","Number","1.66",""
"2014","TR3","Total","NR","Number","1.79",""
"2014","TR31","Total","NR","Number","1.71",""
"2014","TR32","Total","NR","Number","1.82",""
"2014","TR33","Total","NR","Number","1.87",""
"2014","TR4","Total","NR","Number","1.87",""
"2014","TR41","Total","NR","Number","1.81",""
"2014","TR42","Total","NR","Number","1.94",""
"2014","TR5","Total","NR","Number","1.90",""
"2014","TR51","Total","NR","Number","1.76",""
"2014","TR52","Total","NR","Number","2.21",""
"2014","TR6","Total","NR","Number","2.30",""
"2014","TR61","Total","NR","Number","1.90",""
"2014","TR62","Total","NR","Number","2.27",""
"2014","TR63","Total","NR","Number","2.72",""
"2014","TR7","Total","NR","Number","2.10",""
"2014","TR71","Total","NR","Number","2.08",""
"2014","TR72","Total","NR","Number","2.12",""
"2014","TR8","Total","NR","Number","1.76",""
"2014","TR81","Total","NR","Number","1.59",""
"2014","TR82","Total","NR","Number","1.70",""
"2014","TR83","Total","NR","Number","1.85",""
"2014","TR9","Total","NR","Number","1.79",""
"2014","TR90","Total","NR","Number","1.79",""
"2014","TRA","Total","NR","Number","2.87",""
"2014","TRA1","Total","NR","Number","2.39",""
"2014","TRA2","Total","NR","Number","3.34",""
"2014","TRB","Total","NR","Number","2.84",""
"2014","TRB1","Total","NR","Number","2.10",""
"2014","TRB2","Total","NR","Number","3.46",""
"2014","TRC","Total","NR","Number","3.59",""
"2014","TRC1","Total","NR","Number","3.14",""
"2014","TRC2","Total","NR","Number","3.91",""
"2014","TRC3","Total","NR","Number","3.67",""
"2014","UK","Total","NR","Number","1.81",""
"2014","UKC","Total","NR","Number","1.71",""
"2014","UKC1","Total","NR","Number","1.82",""
"2014","UKC2","Total","NR","Number","1.63",""
"2014","UKD","Total","NR","Number","1.86",""
"2014","UKD1","Total","NR","Number","1.83",""
"2014","UKD3","Total","NR","Number","1.88",""
"2014","UKD4","Total","NR","Number","1.93",""
"2014","UKD6","Total","NR","Number","1.85",""
"2014","UKD7","Total","NR","Number","1.76",""
"2014","UKE","Total","NR","Number","1.84",""
"2014","UKE1","Total","NR","Number","1.85",""
"2014","UKE2","Total","NR","Number","1.71",""
"2014","UKE3","Total","NR","Number","1.75",""
"2014","UKE4","Total","NR","Number","1.93",""
"2014","UKF","Total","NR","Number","1.84",""
"2014","UKF1","Total","NR","Number","1.80",""
"2014","UKF2","Total","NR","Number","1.87",""
"2014","UKF3","Total","NR","Number","1.89",""
"2014","UKG","Total","NR","Number","1.91",""
"2014","UKG1","Total","NR","Number","1.81",""
"2014","UKG2","Total","NR","Number","1.87",""
"2014","UKG3","Total","NR","Number","1.97",""
"2014","UKH","Total","NR","Number","1.92",""
"2014","UKH1","Total","NR","Number","1.89",""
"2014","UKH2","Total","NR","Number","1.94",""
"2014","UKH3","Total","NR","Number","1.95",""
"2014","UKI","Total","NR","Number","1.70",""
"2014","UKI3","Total","NR","Number","1.31",""
"2014","UKI4","Total","NR","Number","1.59",""
"2014","UKI5","Total","NR","Number","1.98",""
"2014","UKI6","Total","NR","Number","1.86",""
"2014","UKI7","Total","NR","Number","1.87",""
"2014","UKJ","Total","NR","Number","1.86",""
"2014","UKJ1","Total","NR","Number","1.88",""
"2014","UKJ2","Total","NR","Number","1.80",""
"2014","UKJ3","Total","NR","Number","1.83",""
"2014","UKJ4","Total","NR","Number","1.93",""
"2014","UKK","Total","NR","Number","1.85",""
"2014","UKK1","Total","NR","Number","1.84",""
"2014","UKK2","Total","NR","Number","1.87",""
"2014","UKK3","Total","NR","Number","1.92",""
"2014","UKK4","Total","NR","Number","1.82",""
"2014","UKL","Total","NR","Number","1.78",""
"2014","UKL1","Total","NR","Number","1.80",""
"2014","UKL2","Total","NR","Number","1.77",""
"2014","UKM","Total","NR","Number","1.61",""
"2014","UKM5","Total","NR","Number","1.56",""
"2014","UKM6","Total","NR","Number","1.79",""
"2014","UKM7","Total","NR","Number",":",""
"2014","UKM8","Total","NR","Number",":",""
"2014","UKM9","Total","NR","Number",":",""
"2014","UKN","Total","NR","Number","1.97",""
"2014","UKN0","Total","NR","Number","1.97",""
"2015","AL","Total","NR","Number","1.67","e"
"2015","AL0","Total","NR","Number","1.67",""
"2015","AT","Total","NR","Number","1.49",""
"2015","AT1","Total","NR","Number","1.44",""
"2015","AT11","Total","NR","Number","1.37",""
"2015","AT12","Total","NR","Number","1.52",""
"2015","AT13","Total","NR","Number","1.42",""
"2015","AT2","Total","NR","Number","1.44",""
"2015","AT21","Total","NR","Number","1.43",""
"2015","AT22","Total","NR","Number","1.44",""
"2015","AT3","Total","NR","Number","1.58",""
"2015","AT31","Total","NR","Number","1.61",""
"2015","AT32","Total","NR","Number","1.54",""
"2015","AT33","Total","NR","Number","1.52",""
"2015","AT34","Total","NR","Number","1.63",""
"2015","BE","Total","NR","Number","1.70",""
"2015","BE1","Total","NR","Number","1.85",""
"2015","BE10","Total","NR","Number","1.85",""
"2015","BE2","Total","NR","Number","1.67",""
"2015","BE21","Total","NR","Number","1.73",""
"2015","BE22","Total","NR","Number","1.58",""
"2015","BE23","Total","NR","Number","1.65",""
"2015","BE24","Total","NR","Number","1.66",""
"2015","BE25","Total","NR","Number","1.65",""
"2015","BE3","Total","NR","Number","1.70",""
"2015","BE31","Total","NR","Number","1.71",""
"2015","BE32","Total","NR","Number","1.71",""
"2015","BE33","Total","NR","Number","1.68",""
"2015","BE34","Total","NR","Number","1.79",""
"2015","BE35","Total","NR","Number","1.66",""
"2015","BG","Total","NR","Number","1.53",""
"2015","BG3","Total","NR","Number","1.62",""
"2015","BG31","Total","NR","Number","1.71",""
"2015","BG32","Total","NR","Number","1.42",""
"2015","BG33","Total","NR","Number","1.47",""
"2015","BG34","Total","NR","Number","1.84",""
"2015","BG4","Total","NR","Number","1.45",""
"2015","BG41","Total","NR","Number","1.34",""
"2015","BG42","Total","NR","Number","1.63",""
"2015","CH","Total","NR","Number","1.54",""
"2015","CH0","Total","NR","Number","1.54",""
"2015","CH01","Total","NR","Number","1.53",""
"2015","CH02","Total","NR","Number","1.55",""
"2015","CH03","Total","NR","Number","1.50",""
"2015","CH04","Total","NR","Number","1.53",""
"2015","CH05","Total","NR","Number","1.59",""
"2015","CH06","Total","NR","Number","1.57",""
"2015","CH07","Total","NR","Number","1.44",""
"2015","CY","Total","NR","Number","1.32",""
"2015","CY0","Total","NR","Number","1.32",""
"2015","CY00","Total","NR","Number","1.32",""
"2015","CZ","Total","NR","Number","1.57",""
"2015","CZ0","Total","NR","Number","1.57",""
"2015","CZ01","Total","NR","Number","1.47",""
"2015","CZ02","Total","NR","Number","1.64",""
"2015","CZ03","Total","NR","Number","1.58",""
"2015","CZ04","Total","NR","Number","1.56",""
"2015","CZ05","Total","NR","Number","1.60",""
"2015","CZ06","Total","NR","Number","1.59",""
"2015","CZ07","Total","NR","Number","1.55",""
"2015","CZ08","Total","NR","Number","1.50",""
"2015","DE","Total","NR","Number","1.50",""
"2015","DE1","Total","NR","Number","1.51",""
"2015","DE11","Total","NR","Number","1.53",""
"2015","DE12","Total","NR","Number","1.46",""
"2015","DE13","Total","NR","Number","1.51",""
"2015","DE14","Total","NR","Number","1.53",""
"2015","DE2","Total","NR","Number","1.48",""
"2015","DE21","Total","NR","Number","1.49",""
"2015","DE22","Total","NR","Number","1.49",""
"2015","DE23","Total","NR","Number","1.46",""
"2015","DE24","Total","NR","Number","1.41",""
"2015","DE25","Total","NR","Number","1.48",""
"2015","DE26","Total","NR","Number","1.47",""
"2015","DE27","Total","NR","Number","1.54",""
"2015","DE3","Total","NR","Number","1.46",""
"2015","DE30","Total","NR","Number","1.46",""
"2015","DE4","Total","NR","Number","1.53",""
"2015","DE40","Total","NR","Number","1.53",""
"2015","DE5","Total","NR","Number","1.51",""
"2015","DE50","Total","NR","Number","1.51",""
"2015","DE6","Total","NR","Number","1.45",""
"2015","DE60","Total","NR","Number","1.45",""
"2015","DE7","Total","NR","Number","1.50",""
"2015","DE71","Total","NR","Number","1.51",""
"2015","DE72","Total","NR","Number","1.42",""
"2015","DE73","Total","NR","Number","1.52",""
"2015","DE8","Total","NR","Number","1.54",""
"2015","DE80","Total","NR","Number","1.54",""
"2015","DE9","Total","NR","Number","1.52",""
"2015","DE91","Total","NR","Number","1.48",""
"2015","DE92","Total","NR","Number","1.48",""
"2015","DE93","Total","NR","Number","1.59",""
"2015","DE94","Total","NR","Number","1.55",""
"2015","DEA","Total","NR","Number","1.52",""
"2015","DEA1","Total","NR","Number","1.51",""
"2015","DEA2","Total","NR","Number","1.48",""
"2015","DEA3","Total","NR","Number","1.55",""
"2015","DEA4","Total","NR","Number","1.60",""
"2015","DEA5","Total","NR","Number","1.50",""
"2015","DEB","Total","NR","Number","1.51",""
"2015","DEB1","Total","NR","Number","1.54",""
"2015","DEB2","Total","NR","Number","1.46",""
"2015","DEB3","Total","NR","Number","1.51",""
"2015","DEC","Total","NR","Number","1.38",""
"2015","DEC0","Total","NR","Number","1.38",""
"2015","DED","Total","NR","Number","1.59",""
"2015","DED2","Total","NR","Number","1.61",""
"2015","DED4","Total","NR","Number","1.66",""
"2015","DED5","Total","NR","Number","1.51",""
"2015","DEE","Total","NR","Number","1.54",""
"2015","DEE0","Total","NR","Number","1.54",""
"2015","DEF","Total","NR","Number","1.52",""
"2015","DEF0","Total","NR","Number","1.52",""
"2015","DEG","Total","NR","Number","1.56",""
"2015","DEG0","Total","NR","Number","1.56",""
"2015","DK","Total","NR","Number","1.71",""
"2015","DK0","Total","NR","Number","1.71",""
"2015","DK01","Total","NR","Number","1.63",""
"2015","DK02","Total","NR","Number","1.82",""
"2015","DK03","Total","NR","Number","1.79",""
"2015","DK04","Total","NR","Number","1.77",""
"2015","DK05","Total","NR","Number","1.77",""
"2015","EE","Total","NR","Number","1.58","b"
"2015","EE0","Total","NR","Number","1.58",""
"2015","EE00","Total","NR","Number","1.58",""
"2015","EL","Total","NR","Number","1.33",""
"2015","EL3","Total","NR","Number","1.30",""
"2015","EL30","Total","NR","Number","1.30",""
"2015","EL4","Total","NR","Number","1.43",""
"2015","EL41","Total","NR","Number","1.44",""
